GPU Times, time.time(), clock_realtime
698492178934,1674353360.245427,1674353360.245437
698492209782,1674353360.274050,1674353360.274061
698492240630,1674353360.304984,1674353360.304994
698492271478,1674353360.335562,1674353360.335572
698492302326,1674353360.366384,1674353360.366394
698492333173,1674353360.404216,1674353360.404226
698492364022,1674353360.428418,1674353360.428429
698492394869,1674353360.459188,1674353360.459199
698492425716,1674353360.490107,1674353360.490117
698492456564,1674353360.523238,1674353360.523248
698492487412,1674353360.553862,1674353360.553872
698492518260,1674353360.582387,1674353360.582397
698492549108,1674353360.613189,1674353360.613199
698492579956,1674353360.644122,1674353360.644133
698492610804,1674353360.675069,1674353360.675079
698492641651,1674353360.708055,1674353360.708068
698492672499,1674353360.736479,1674353360.736489
698492703346,1674353360.767390,1674353360.767400
698492734196,1674353360.798263,1674353360.798273
698492765042,1674353360.831805,1674353360.831814
698492795890,1674353360.862449,1674353360.862460
698492826738,1674353360.890812,1674353360.890824
698492857585,1674353360.921610,1674353360.921620
698492888433,1674353360.952680,1674353360.952690
698492919282,1674353360.983237,1674353360.983247
698492950129,1674353361.016570,1674353361.016580
698492980978,1674353361.045128,1674353361.045138
698493011825,1674353361.076015,1674353361.076026
698493042672,1674353361.106614,1674353361.106625
698493073521,1674353361.140324,1674353361.140334
698493104368,1674353361.170753,1674353361.170764
698493135216,1674353361.199407,1674353361.199417
698493166064,1674353361.230207,1674353361.230217
698493196911,1674353361.260980,1674353361.260990
698493227759,1674353361.291918,1674353361.291928
698493258607,1674353361.325142,1674353361.325152
698493289454,1674353361.353561,1674353361.353572
698493320302,1674353361.384416,1674353361.384427
698493351150,1674353361.415250,1674353361.415261
698493382000,1674353361.448558,1674353361.448568
698493412847,1674353361.479354,1674353361.479365
698493443693,1674353361.508006,1674353361.508017
698493474541,1674353361.538643,1674353361.538653
698493505389,1674353361.569394,1674353361.569403
698493536237,1674353361.600369,1674353361.600379
698493567085,1674353361.633564,1674353361.633575
698493597932,1674353361.662292,1674353361.662302
698493628781,1674353361.693129,1674353361.693140
698493659628,1674353361.723548,1674353361.723557
698493690476,1674353361.757116,1674353361.757126
698493721323,1674353361.787832,1674353361.787843
698493752172,1674353361.816264,1674353361.816274
698493783020,1674353361.847225,1674353361.847236
698493813867,1674353361.878037,1674353361.878048
698493844715,1674353361.908823,1674353361.908833
698493875562,1674353361.942086,1674353361.942096
698493906410,1674353361.970481,1674353361.970491
698493937258,1674353362.001322,1674353362.001333
698493968106,1674353362.032248,1674353362.032258
698493998954,1674353362.065778,1674353362.065789
698494029802,1674353362.096283,1674353362.096294
698494060649,1674353362.124827,1674353362.124837
698494091498,1674353362.155617,1674353362.155627
698494122345,1674353362.186428,1674353362.186439
698494153193,1674353362.217150,1674353362.217160
698494184041,1674353362.255189,1674353362.255201
698494214888,1674353362.281739,1674353362.281751
698494245737,1674353362.310006,1674353362.310018
698494276584,1674353362.340822,1674353362.340833
698494307431,1674353362.374082,1674353362.374092
698494338279,1674353362.404757,1674353362.404768
698494369127,1674353362.433375,1674353362.433385
698494399975,1674353362.464036,1674353362.464046
698494430823,1674353362.494927,1674353362.494938
698494461671,1674353362.525757,1674353362.525768
698494492518,1674353362.558827,1674353362.558839
698494523366,1674353362.587517,1674353362.587528
698494554214,1674353362.618340,1674353362.618350
698494585062,1674353362.649192,1674353362.649202
698494615909,1674353362.682551,1674353362.682562
698494646757,1674353362.713419,1674353362.713430
698494677605,1674353362.741683,1674353362.741693
698494708453,1674353362.772366,1674353362.772376
698494739300,1674353362.803476,1674353362.803487
698494770149,1674353362.834169,1674353362.834179
698494800997,1674353362.867483,1674353362.867494
698494831844,1674353362.895935,1674353362.895946
698494862692,1674353362.926750,1674353362.926760
698494893540,1674353362.957596,1674353362.957606
698494924388,1674353362.991371,1674353362.991381
698494955235,1674353363.021724,1674353363.021734
698494986083,1674353363.050195,1674353363.050206
698495016931,1674353363.081123,1674353363.081133
698495047778,1674353363.111837,1674353363.111848
698495078626,1674353363.142697,1674353363.142708
698495109474,1674353363.176102,1674353363.176112
698495140323,1674353363.204403,1674353363.204414
698495171170,1674353363.235218,1674353363.235229
698495202017,1674353363.266140,1674353363.266150
698495232866,1674353363.299194,1674353363.299203
698495263713,1674353363.328933,1674353363.328943
698495294561,1674353363.357510,1674353363.357520
698495325409,1674353363.389090,1674353363.389100
698495356257,1674353363.420370,1674353363.420380
698495387104,1674353363.451213,1674353363.451222
698495417952,1674353363.484389,1674353363.484399
698495448800,1674353363.512915,1674353363.512925
698495479648,1674353363.543887,1674353363.543898
698495510495,1674353363.574538,1674353363.574549
698495541344,1674353363.607979,1674353363.607988
698495572191,1674353363.638704,1674353363.638713
698495603039,1674353363.667238,1674353363.667248
698495633887,1674353363.699261,1674353363.699270
698495664736,1674353363.727712,1674353363.727721
698495695582,1674353363.758555,1674353363.758563
698495726429,1674353363.793539,1674353363.793550
698495757277,1674353363.821617,1674353363.821627
698495788125,1674353363.852295,1674353363.852305
698495818974,1674353363.883089,1674353363.883099
698495849821,1674353363.916429,1674353363.916440
698495880669,1674353363.946954,1674353363.946964
698495911516,1674353363.975679,1674353363.975689
698495942364,1674353364.005392,1674353364.005402
698495973212,1674353364.036170,1674353364.036180
698496004060,1674353364.067081,1674353364.067091
698496034908,1674353364.104328,1674353364.104339
698496065756,1674353364.130153,1674353364.130165
698496096603,1674353364.160808,1674353364.160818
698496127451,1674353364.191706,1674353364.191716
698496158299,1674353364.224844,1674353364.224854
698496189147,1674353364.255325,1674353364.255335
698496219994,1674353364.284150,1674353364.284160
698496250842,1674353364.314839,1674353364.314849
698496281690,1674353364.345723,1674353364.345732
698496312538,1674353364.376728,1674353364.376738
698496343385,1674353364.409851,1674353364.409861
698496374233,1674353364.438243,1674353364.438254
698496405081,1674353364.469278,1674353364.469289
698496435929,1674353364.499966,1674353364.499976
698496466776,1674353364.533400,1674353364.533409
698496497625,1674353364.564185,1674353364.564195
698496528472,1674353364.592510,1674353364.592520
698496559320,1674353364.623340,1674353364.623350
698496590168,1674353364.654185,1674353364.654195
698496621016,1674353364.684947,1674353364.684957
698496651863,1674353364.718284,1674353364.718294
698496682711,1674353364.746953,1674353364.746963
698496713559,1674353364.777589,1674353364.777599
698496744407,1674353364.808547,1674353364.808556
698496775254,1674353364.841969,1674353364.841979
698496806103,1674353364.872539,1674353364.872550
698496836951,1674353364.901187,1674353364.901197
698496867799,1674353364.932039,1674353364.932049
698496898645,1674353364.962617,1674353364.962627
698496929493,1674353364.993471,1674353364.993481
698496960341,1674353365.026742,1674353365.026752
698496991189,1674353365.055232,1674353365.055242
698497022037,1674353365.086090,1674353365.086101
698497052885,1674353365.117098,1674353365.117109
698497083732,1674353365.150138,1674353365.150148
698497114580,1674353365.181027,1674353365.181037
698497145428,1674353365.209634,1674353365.209644
698497176277,1674353365.240373,1674353365.240384
698497207124,1674353365.271122,1674353365.271133
698497237971,1674353365.302170,1674353365.302181
698497268819,1674353365.335150,1674353365.335160
698497299667,1674353365.363760,1674353365.363771
698497330515,1674353365.394520,1674353365.394530
698497361363,1674353365.425195,1674353365.425204
698497392210,1674353365.458911,1674353365.458921
698497423058,1674353365.489542,1674353365.489551
698497453906,1674353365.517951,1674353365.517961
698497484754,1674353365.548921,1674353365.548930
698497515601,1674353365.579901,1674353365.579911
698497546450,1674353365.610543,1674353365.610552
698497577297,1674353365.643784,1674353365.643795
698497608145,1674353365.672328,1674353365.672338
698497638993,1674353365.702977,1674353365.702987
698497669840,1674353365.733841,1674353365.733850
698497700688,1674353365.767255,1674353365.767264
698497731536,1674353365.797954,1674353365.797964
698497762384,1674353365.826452,1674353365.826462
698497793231,1674353365.857284,1674353365.857295
698497824079,1674353365.888145,1674353365.888154
698497854927,1674353365.919065,1674353365.919075
698497885775,1674353365.956860,1674353365.956870
698497916622,1674353365.980924,1674353365.980934
698497947471,1674353366.011607,1674353366.011616
698497978318,1674353366.042363,1674353366.042373
698498009166,1674353366.075654,1674353366.075664
698498040014,1674353366.106354,1674353366.106364
698498070861,1674353366.135015,1674353366.135026
698498101709,1674353366.165673,1674353366.165683
698498132558,1674353366.196496,1674353366.196506
698498163405,1674353366.227383,1674353366.227392
698498194252,1674353366.260607,1674353366.260617
698498225101,1674353366.291756,1674353366.291766
698498255948,1674353366.320242,1674353366.320252
698498286796,1674353366.350851,1674353366.350861
698498317643,1674353366.384185,1674353366.384196
698498348492,1674353366.414870,1674353366.414879
698498379340,1674353366.443342,1674353366.443352
698498410188,1674353366.474195,1674353366.474205
698498441035,1674353366.505168,1674353366.505178
698498471882,1674353366.535783,1674353366.535792
698498502730,1674353366.568961,1674353366.568971
698498533578,1674353366.597602,1674353366.597612
698498564426,1674353366.628483,1674353366.628492
698498595275,1674353366.659436,1674353366.659446
698498626122,1674353366.692993,1674353366.693003
698498656970,1674353366.723538,1674353366.723547
698498687817,1674353366.752146,1674353366.752156
698498718665,1674353366.782668,1674353366.782678
698498749513,1674353366.813518,1674353366.813528
698498780361,1674353366.844345,1674353366.844355
698498811208,1674353366.877772,1674353366.877781
698498842056,1674353366.906101,1674353366.906110
698498872904,1674353366.936889,1674353366.936898
698498903752,1674353366.967751,1674353366.967761
698498934600,1674353367.001193,1674353367.001204
698498965447,1674353367.031983,1674353367.031992
698498996295,1674353367.060708,1674353367.060718
698499027143,1674353367.091264,1674353367.091273
698499057990,1674353367.122121,1674353367.122132
698499088839,1674353367.152821,1674353367.152830
698499119686,1674353367.185999,1674353367.186009
698499150534,1674353367.214622,1674353367.214631
698499181390,1674353367.245547,1674353367.245557
698499212229,1674353367.276088,1674353367.276098
698499243077,1674353367.309619,1674353367.309629
698499273926,1674353367.340259,1674353367.340269
698499304773,1674353367.368730,1674353367.368739
698499335620,1674353367.399732,1674353367.399741
698499366468,1674353367.430769,1674353367.430779
698499397316,1674353367.461365,1674353367.461376
698499428164,1674353367.494445,1674353367.494455
698499459012,1674353367.523075,1674353367.523085
698499489860,1674353367.553821,1674353367.553832
698499520707,1674353367.584697,1674353367.584707
698499551556,1674353367.618255,1674353367.618265
698499582403,1674353367.648643,1674353367.648653
698499613252,1674353367.677335,1674353367.677345
698499644099,1674353367.707984,1674353367.707994
698499674946,1674353367.739004,1674353367.739015
698499705794,1674353367.769830,1674353367.769840
698499736642,1674353367.807410,1674353367.807420
698499767490,1674353367.831779,1674353367.831789
698499798337,1674353367.862486,1674353367.862496
698499829185,1674353367.893227,1674353367.893236
698499860033,1674353367.926521,1674353367.926532
698499890881,1674353367.957219,1674353367.957230
698499921729,1674353367.985901,1674353367.985911
698499952578,1674353368.016335,1674353368.016346
698499983424,1674353368.047198,1674353368.047208
